,Source,Target,Weight,Type
54658,charliekirk11,TeriTurp,1,Directed
54659,realDonaldTrump,TerinaKelso,1,Directed
54660,BastiannamuH,TerlouwArie,1,Directed
54661,BMFORAMERICA45,Terminator0765,1,Directed
54662,EmeraldRobinson,Terminator0765,1,Directed
54663,CodeMonkeyZ,TerminatorBarbi,1,Directed
54664,GenFlynn,TerminatorBarbi,1,Directed
54665,LaraLeaTrump,TerminatorBarbi,1,Directed
54666,marklevinshow,TerraceResearch,1,Directed
54667,KelemenCari,Terranc07391752,1,Directed
54668,rising_serpent,Terranc07391752,1,Directed
54669,realDonaldTrump,Terransystem1,1,Directed
54670,CodeMonkeyZ,Terrawales,1,Directed
54671,glennbeck,Terrawales,1,Directed
54672,themarketswork,Terrawales,1,Directed
54673,CodeMonkeyZ,TerreB2020,1,Directed
54674,LouDobbs,Terrellnewberry,1,Directed
54675,gatewaypundit,Terrellnewberry,1,Directed
54676,realDonaldTrump,Terri14331934,1,Directed
54677,ezralevant,Terri143319344,1,Directed
54678,SidneyPowell1,Terri44249044,1,Directed
54679,WriterRomana,Terri44249044,1,Directed
54680,LouDobbs,Terri50796114,1,Directed
54681,SidneyPowell1,Terri50796114,1,Directed
54682,danielchaitin7,Terri95489373,1,Directed
54683,HowleyReporter,TerriAtl,1,Directed
54684,gatewaypundit,TeriCBrownUGA,1,Directed
54685,realDonaldTrump,Teresannp,1,Directed
54686,rising_serpent,TeresaGillia,1,Directed
54687,carolmswain,Teresannp,1,Directed
54688,charliekirk11,TeresaGrace14,1,Directed
54689,chuckwoolery,TeresaInJeans,1,Directed
54690,LLinWood,TeresaManning_1,1,Directed
54691,EmeraldRobinson,TeresaPTX,1,Directed
54692,iheartmindy,TeresaPTX,1,Directed
54693,LouDobbs,TeresaRadsick,1,Directed
54694,marklevinshow,TeresaRadsick,1,Directed
54695,realDonaldTrump,TeresaRadsick,1,Directed
54696,CodeMonkeyZ,TeresaRomary,1,Directed
54697,NetworksManager,TeresaRomary,1,Directed
54698,CodeMonkeyZ,TeresaSegars,1,Directed
54699,realDonaldTrump,TeresaSegars,1,Directed
54700,CBS_Herridge,TeresaSkaggs5,1,Directed
54701,LLinWood,TeresaSkaggs5,1,Directed
54702,stevensjohn,TeresaSkaggs5,1,Directed
54703,themarketswork,TeresaSkaggs5,1,Directed
54704,threadreaderapp,TeresaSkaggs5,1,Directed
54705,truhollywdnoir,TeresaT1951,1,Directed
54706,CodeMonkeyZ,TeresaZebra4445,1,Directed
54707,EpochTimes,TeresaZebra4445,1,Directed
54708,OANN,TeresaZebra4445,1,Directed
54709,jennycohn1,Teresa_Denemy,1,Directed
54710,HeshmatAlavi,Teresaluvmyboys,1,Directed
54711,KanekoaTheGreat,Teresaluvmyboys,1,Directed
54712,LLinWood,Teresaluvmyboys,1,Directed
54713,ChuckCallesto,Teresannp,1,Directed
54714,KanekoaTheGreat,Teresannp,1,Directed
54715,CodeMonkeyZ,TXdancemom,1,Directed
54716,HeatherChilders,TX_Soldier254,1,Directed
54717,Frankz2137,TX_Embassy,1,Directed
54718,CodeMonkeyZ,SylvenF,1,Directed
54719,LouDobbs,Swords_Dragons,1,Directed
54720,gatewaypundit,SwtTSouth,1,Directed
54721,RedWingGrips,Swthghheel,1,Directed
54722,michellemalkin,SyS_Config,1,Directed
54723,rising_serpent,SydWenZhao,1,Directed
54724,realDonaldTrump,Sydgraymom,1,Directed
54725,realDonaldTrump,SydneyDerrick,1,Directed
54726,RyanBangle,SydneySuxx,1,Directed
54727,CodeMonkeyZ,SydniTrump,1,Directed
54728,realDonaldTrump,SyeddIslam,1,Directed
54729,LLinWood,SyhreBruce,1,Directed
54730,marklevinshow,SykoOutlaw,1,Directed
54731,CodeMonkeyZ,Syl_LDC,1,Directed
54732,MichaelCoudrey,Sylvest34200044,1,Directed
54733,LLinWood,Syn57178603,1,Directed
54734,jennybethm,Sylvest81902641,1,Directed
54735,RepMattGaetz,SylvesterMcduck,1,Directed
54736,charliekirk11,SylviaJeanHall2,1,Directed
54737,EmeraldRobinson,SylviaLReynolds,1,Directed
54738,themarketswork,SylviaLReynolds,1,Directed
54739,LLinWood,SylviaMSanabria,1,Directed
54740,realDonaldTrump,SylviaRedmond11,1,Directed
54741,EmeraldRobinson,SylviaZ1913,1,Directed
54742,CarrollQuigley1,SymmetryRadial,1,Directed
54743,LLinWood,SymmetryRadial,1,Directed
54744,marklevinshow,SymmetryRadial,1,Directed
54745,ChanelRion,Syn57178603,1,Directed
54746,CodeMonkeyZ,Syn57178603,1,Directed
54747,LLinWood,Swords_Dragons,1,Directed
54748,NRO,SwordofDamocles,1,Directed
54749,UnrollHelper,SwordandHatchet,1,Directed
54750,RandPaul,SwordandHatchet,1,Directed
54751,CodeMonkeyZ,SweetCofeve,1,Directed
54752,JohnBasham,SweetFreedom29,1,Directed
54753,SidneyPowell1,SweetFreedom29,1,Directed
54754,charliekirk11,SweetFreedom29,1,Directed
54755,paulsperry_,SweetFreedom29,1,Directed
54756,T_S_P_O_O_K_Y,SweetGABreeze,1,Directed
54757,CodeMonkeyZ,SweetLisaRose,1,Directed
54758,CodeMonkeyZ,SweetMirabilis,1,Directed
54759,KelemenCari,SweetRawJoy,1,Directed
54760,SidneyPowell1,SweetRawJoy,1,Directed
54761,chuckwoolery,SweetSueSweet17,1,Directed
54762,marklevinshow,Sweetenlife,1,Directed
54763,LouDobbs,Sweethonezty07,1,Directed
54764,PlaysTrumpCard,Sweethonezty07,1,Directed
54765,CodeMonkeyZ,Sweetie2Sweetie,1,Directed
54766,RudyGiuliani,Sweetiebird181,1,Directed
54767,BorisEP,Sweetjudii,1,Directed
54768,HowleyReporter,SwellLady1,1,Directed
54769,GenFlynn,SwentzelVance,1,Directed
54770,HeshmatAlavi,SwentzelVance,1,Directed
54771,JMichaelWaller,SwiftRedux,1,Directed
54772,realDonaldTrump,SwiftRedux,1,Directed
54773,jennycohn1,SwiftWriter,1,Directed
54774,CodeMonkeyZ,Swim1st2ULord,1,Directed
54775,EmeraldRobinson,SwingBat,1,Directed
54776,swissbusiness,SwissNetInc,1,Directed
54777,rising_serpent,Swizlon,1,Directed
54778,DJFreedomRocket,Syn57178603,1,Directed
54779,gatewaypundit,Syn57178603,1,Directed
54780,charliekirk11,TXPsyXpert,1,Directed
54781,realDonaldTrump,TBROWNFISHING,1,Directed
54782,PrayingActress,TAKJK5,1,Directed
54783,charliekirk11,TAL99791971,1,Directed
54784,realDonaldTrump,TAM10114,1,Directed
54785,marklevinshow,TAMMYWA93196116,1,Directed
54786,TheRealKeean,TAMaTerese,1,Directed
54787,RudyGiuliani,TANPOCO3,1,Directed
54788,SidneyPowell1,TARD1S__Copilot,1,Directed
54789,drefanzor,TAftermath2020,1,Directed
54790,themarketswork,TAftermath2020,1,Directed
54791,realDonaldTrump,TAlkabili,1,Directed
54792,OANN,TAmerican23,1,Directed
54793,ChuckCallesto,TAsbrock,1,Directed
54794,RepMattGaetz,TB12patriotsAz,1,Directed
54795,Ramnier,TBatidas,1,Directed
54796,shipwreckedcrew,Synergistic,1,Directed
54797,peggyperezpc,TBatidas,1,Directed
54798,ABC,TBayFinn,1,Directed
54799,murray_nyc,TBeachhouse,1,Directed
54800,elisa1121,TBeadsman,1,Directed
54801,GregRubini,TBilcar,1,Directed
54802,Nick_Clamorgan,TBilcar,1,Directed
54803,ElectionsCan_E,TBone68,1,Directed
54804,LLinWood,TBurks89317220,1,Directed
54805,kylenabecker,TCBnole,1,Directed
54806,Informalib,TCC86409558,1,Directed
54807,RealOmarNavarro,TCCNYHATESNYC,1,Directed
54808,realDonaldTrump,TCGence,1,Directed
54809,SidneyPowell1,TCIMarketer,1,Directed
54810,TX_WalkerRanger,TAK4AU,1,Directed
54811,CodeMonkeyZ,TACGUY253,1,Directed
54812,AaronOtsuka,TAC6439,1,Directed
54813,realDonaldTrump,T86308007,1,Directed
54814,JohnBasham,Synthdrum,1,Directed
54815,MichaelCoudrey,Synthdrum,1,Directed
54816,ChuckCallesto,Syrah_Shiraz,1,Directed
54817,mpukita,Syrah_Shiraz,1,Directed
54818,rising_serpent,Syrah_Shiraz,1,Directed
54819,koigi3,Syrenka12,1,Directed
54820,realDonaldTrump,Sys99527872,1,Directed
54821,AOECOIN,Syunrou,1,Directed
54822,LLinWood,Syunrou,1,Directed
54823,Chicago1Ray,SzarvasAdrienn,1,Directed
54824,EpochTimes,SzarvasAdrienn,1,Directed
54825,TX_WalkerRanger,SzzHal1,1,Directed
54826,TeamTrump,SzzHal1,1,Directed
54827,realDonaldTrump,T0RC0N10,1,Directed
54828,realDonaldTrump,T19eKonjNYSn8Ol,1,Directed
54829,HeshmatAlavi,T2Rantor,1,Directed
54830,LouDobbs,T2Rantor,1,Directed
54831,themarketswork,T2Rantor,1,Directed
54832,LLinWood,T32319915,1,Directed
54833,gatewaypundit,T32319915,1,Directed
54834,RealOmarNavarro,T3digDonna,1,Directed
54835,OANN,T4L_96,1,Directed
54836,RudyGiuliani,T4L_96,1,Directed
54837,charliekirk11,T4L_96,1,Directed
54838,RealMattCouch,T67562897,1,Directed
54839,gatewaypundit,T84287589,1,Directed
54840,LLinWood,T86308007,1,Directed
54841,ingridcarlqvist,Swedtraders,1,Directed
54842,iheartmindy,SweatofChrist,1,Directed
54843,jennycohn1,SwavZielin,1,Directed
54844,DavidJHarrisJr,SusanStroker,1,Directed
54845,realDonaldTrump,SusanMa83969686,1,Directed
54846,Nick_Clamorgan,SusanMakombo,1,Directed
54847,dochartdc,SusanMakombo,1,Directed
54848,EmeraldRobinson,SusanMondie,1,Directed
54849,AWeissmann_,SusanMumpowerSp,1,Directed
54850,emeriticus,SusanNe75703855,1,Directed
54851,Rothbard1776,SusanOwens12,1,Directed
54852,ctlong1,SusanPoe7,1,Directed
54853,stillgray,SusanPosey3,1,Directed
54854,tedlieu,SusanRBates1,1,Directed
54855,CodeMonkeyZ,SusanSi75621394,1,Directed
54856,ChuckCallesto,SusanSm38015009,1,Directed
54857,RedWingGrips,SusanSm38015009,1,Directed
54858,realDonaldTrump,SusanSumma,1,Directed
54859,JMichaelWaller,Swatkowski,1,Directed
54860,OANN,SusanWa27227521,1,Directed
54861,realDonaldTrump,SusanWa89696655,1,Directed
54862,Mimitraki,SusanWi31620743,1,Directed
54863,jordansarmo,SusanWi31620743,1,Directed
54864,themarketswork,SusanYo18798712,1,Directed
54865,FredTheReez,SusanaBlanca6,1,Directed
54866,atensnut,SusanaRosser,1,Directed
54867,gatewaypundit,Susaninlaguna,1,Directed
54868,MaihenH,SusanitaDC,1,Directed
54869,cocando,SusanitaDC,1,Directed
54870,MatiasERuiz,SusanitaG1,1,Directed
54871,realDonaldTrump,SusanneDeMottie,1,Directed
54872,RealOmarNavarro,Susansh43345926,1,Directed
54873,catturd2,SusanMa83969686,1,Directed
54874,gatewaypundit,SusanMThom,1,Directed
54875,danielchaitin7,SusanMThom,1,Directed
54876,realDonaldTrump,SusanMElsner1,1,Directed
54877,LLinWood,Susan58128393,1,Directed
54878,9NEWSNANCY,Susan67910862,1,Directed
54879,gatewaypundit,Susan67910862,1,Directed
54880,SecretsBedard,Susan76442306,1,Directed
54881,LLinWood,Susan90005584,1,Directed
54882,SidneyPowell1,Susan90005584,1,Directed
54883,dcexaminer,SusanAn98862389,1,Directed
54884,charliekirk11,SusanCGaySingel,1,Directed
54885,jennybethm,SusanCGaySingel,1,Directed
54886,EmeraldRobinson,SusanCabrera19,1,Directed
54887,RCamposDuffy,SusanCabrera19,1,Directed
54888,paulsperry_,SusanCabrera19,1,Directed
54889,stillgray,SusanCallan6,1,Directed
54890,ninjasniperpon1,SusanCarmona1,1,Directed
54891,AWeissmann_,SusanCecil8,1,Directed
54892,JohnBasham,SusanCrockett,1,Directed
54893,SidneyPowell1,SusanD74151672,1,Directed
54894,charliekirk11,SusanHa12085072,1,Directed
54895,tesssummers98,SusanHankinson,1,Directed
54896,paulsperry_,SusanHenry1969,1,Directed
54897,realDonaldTrump,SusanIversonKe1,1,Directed
54898,ThePlumLineGS,SusanKHeflin,1,Directed
54899,CodeMonkeyZ,SusanLMorris2,1,Directed
54900,St_Louis_Ray,SusanLMorris2,1,Directed
54901,charliekirk11,SusanLa35976841,1,Directed
54902,mkaffen,SusanLa35976841,1,Directed
54903,LLinWood,SusanMCausey1,1,Directed
54904,Rasmussen_Poll,SusieGinias1,1,Directed
54905,themarketswork,SusieGinias1,1,Directed
54906,RealDeanCain,SusieHudd8466,1,Directed
54907,SchmittNYC,SuzetteShelto19,1,Directed
54908,realDonaldTrump,SuzetteShelto19,1,Directed
54909,Atlantiso1,Suzgrif2,1,Directed
54910,FoxNews,SuzieQ02142575,1,Directed
54911,IWV,Suzy222096151,1,Directed
54912,EmeraldRobinson,SuzyCampbell20,1,Directed
54913,MichaelCoudrey,SuzyCampbell20,1,Directed
54914,gatewaypundit,SuzyCampbell20,1,Directed
54915,kylenabecker,SuzyCampbell20,1,Directed
54916,charliekirk11,Suzyksp,1,Directed
54917,paulsperry_,Suzyksp,1,Directed
54918,SidneyPowell1,Suzzzzeee1,1,Directed
54919,jennycohn1,Suzzzzeee1,1,Directed
54920,realDonaldTrump,SvbvraC,1,Directed
54921,hackerfantastic,SvenYiam,1,Directed
54922,ezralevant,Sverigebilden08,1,Directed
54923,FranceRsistanc1,Sw34514649,1,Directed
54924,realDonaldTrump,Swaa88,1,Directed
54925,senatormelendez,SwampDrainer123,1,Directed
54926,CodeMonkeyZ,SwampMadness,1,Directed
54927,SexCounseling,SwampMadness,1,Directed
54928,charliekirk11,SwampYnkStoolie,1,Directed
54929,realDonaldTrump,Swamp_Bastard,1,Directed
54930,gatewaypundit,Swampless,1,Directed
54931,TX_WalkerRanger,Swampraiders,1,Directed
54932,realDonaldTrump,Swampstompper,1,Directed
54933,RepVernonJones,SwanSwanSonya,1,Directed
54934,KimDeaBueno,SwastikaSymbol,1,Directed
54935,jsolomonReports,SuzetteShelto19,1,Directed
54936,rising_serpent,Suze044318625,1,Directed
54937,Robertl01464344,SusieKientz,1,Directed
54938,HeshmatAlavi,Suze044318625,1,Directed
54939,LouDobbs,SusieQ64155131,1,Directed
54940,gatewaypundit,Susiehs,1,Directed
54941,jennycohn1,SuspendedTruth,1,Directed
54942,ElectionsCan_E,SuspiciousPleb,1,Directed
54943,LLinWood,Suting54995588,1,Directed
54944,realDonaldTrump,SutorGreg,1,Directed
54945,TheRealKeean,SuuuperMad,1,Directed
54946,OANN,SuvalGary,1,Directed
54947,stephenfhayes,SuzCassidyLNP,1,Directed
54948,bluestein,SuzEeeQFla,1,Directed
54949,HowleyReporter,SuzSunset,1,Directed
54950,SchmittNYC,SuzanClifton3,1,Directed
54951,LouDobbs,Suzanne38996558,1,Directed
54952,jennybethm,Suzanne38996558,1,Directed
54953,EmeraldRobinson,Suzanne39801264,1,Directed
54954,EmeraldRobinson,Suzanne44208,1,Directed
54955,EmeraldRobinson,Suzanne94743599,1,Directed
54956,CapeMayMeg,SuzanneFleming9,1,Directed
54957,BreitbartNews,SuzanneFrancesS,1,Directed
54958,charliekirk11,SuzanneMBarnes,1,Directed
54959,LLinWood,SuzanneMMurphy3,1,Directed
54960,CodeMonkeyZ,SuzannePeterso3,1,Directed
54961,realDonaldTrump,SuzanneWelshans,1,Directed
54962,BabeTruth2,Suzanne_4444,1,Directed
54963,realDonaldTrump,Suzannebuntiny2,1,Directed
54964,CodeMonkeyZ,Suzannecurran20,1,Directed
54965,HowleyReporter,Suzannecurran20,1,Directed
54966,JustTheNews,TCMbrowneyes,1,Directed
54967,BobSpindell,TCNurse95,1,Directed
54968,BobSpindell,TCvrst,1,Directed
54969,TeamTrump,TRUMPUSACOURAGE,1,Directed
54970,JMichaelWaller,TRONSHOW,1,Directed
54971,TRUFCT,TRUFCT,1,Directed
54972,charliekirk11,TRUMPCANADAHQ,1,Directed
54973,C_3C_3,TRUMPISNOW,1,Directed
54974,ChanelRion,TRUMPISNOW,1,Directed
54975,CodeMonkeyZ,TRUMPISNOW,1,Directed
54976,HeatherChilders,TRUMPISNOW,1,Directed
54977,HowleyReporter,TRUMPISNOW,1,Directed
54978,realDonaldTrump,TRUMPISNOW,1,Directed
54979,jaehhan,TRUMPNCELLPHONE,1,Directed
54980,LLinWood,TRUMPPNWCOUNTRY,1,Directed
54981,RudyGiuliani,TRUMPSAWINNER,1,Directed
54982,charliekirk11,TRUMPTR66553658,1,Directed
54983,realDonaldTrump,TRUMPUSACOURAGE,1,Directed
54984,jennybethm,TN_DGB_REP,1,Directed
54985,EmeraldRobinson,TRUMPUSAMAGAKAG,1,Directed
54986,LLinWood,TRUMPUSAMAGAKAG,1,Directed
54987,NicAtNigh,TRUMPUSAMAGAKAG,1,Directed
54988,charliekirk11,TRUMPVo27355109,1,Directed
54989,ScottFantasy,TRUMP_4LIFE,1,Directed
54990,EmeraldRobinson,TRUMP_TheDoodle,1,Directed
54991,realDonaldTrump,TRUMP_WPA,1,Directed
54992,TX_WalkerRanger,TRUTH879,1,Directed
54993,charliekirk11,TRUTH879,1,Directed
54994,KanekoaTheGreat,TRUTHLOVERTOO,1,Directed
54995,LLinWood,TRUTHLOVERTOO,1,Directed
54996,LouDobbs,TRY1E2dlY7yAA3p,1,Directed
54997,SolomonYue,TRY1E2dlY7yAA3p,1,Directed
54998,EmeraldRobinson,TRJ420,1,Directed
54999,lilo623,TRHargrave,1,Directed
55000,jsolomonReports,TRHargrave,1,Directed
55001,RealMattCouch,TRHargrave,1,Directed
55002,pepesgrandma,TNationMessHall,1,Directed
55003,themarketswork,TNationMessHall,1,Directed
55004,realDonaldTrump,TNaylor1993Wafc,1,Directed
55005,RedWingGrips,TNfiend,1,Directed
55006,SidneyPowell1,TNfiend,1,Directed
55007,CodeMonkeyZ,TNodLOE,1,Directed
55008,CodeMonkeyZ,TODDWIEN,1,Directed
55009,EvanAKilgore,TODDWIEN,1,Directed
55010,realDonaldTrump,TODDWIEN,1,Directed
55011,BillH1059,TOMTndean,1,Directed
55012,LLinWood,TOMTndean,1,Directed
55013,RealMattCouch,TOMTndean,1,Directed
55014,TX_WalkerRanger,TOMTndean,1,Directed
55015,charliekirk11,TOMTndean,1,Directed
55016,realDonaldTrump,TORMENTA45ISR,1,Directed
55017,LouDobbs,TPCLJ,1,Directed
55018,LouDobbs,TPMikeJ,1,Directed
55019,catturd2,TPMikeJ,1,Directed
55020,adamhousley,TPakk10,1,Directed
55021,tpartyatperrysb,TPerrysburg,1,Directed
55022,CodeMonkeyZ,TPeterson54,1,Directed
55023,LLinWood,TPie18,1,Directed
55024,LLinWood,TPlay2020,1,Directed
55025,EmeraldRobinson,TRE_Advisors,1,Directed
55026,EmeraldRobinson,TRHargrave,1,Directed
55027,HowleyReporter,TRHargrave,1,Directed
55028,LLinWood,TRHargrave,1,Directed
55029,ChanelRion,TRickJT,1,Directed
55030,catturd2,TSHORTY11,1,Directed
55031,jennybethm,TSHORTY11,1,Directed
55032,ScottFantasy,TVLAtlas,1,Directed
55033,brunolp30,TVatteville,1,Directed
55034,DavidJHarrisJr,TW42590118,1,Directed
55035,JohnBasham,TW42590118,1,Directed
55036,RealMattCouch,TW42590118,1,Directed
55037,Thomas_Noe,TW42590118,1,Directed
55038,adamseconomics,TWBDEPLORABLE,1,Directed
55039,gatewaypundit,TWBDEPLORABLE,1,Directed
55040,JeffSauve1,TWCWisdomCenter,1,Directed
55041,iheartmindy,TWEEBALUV,1,Directed
55042,realDonaldTrump,TWEEBALUV,1,Directed
55043,realDonaldTrump,TWJPAM,1,Directed
55044,EmeraldRobinson,TWSpx,1,Directed
55045,jacknicas,TWallack,1,Directed
55046,realDonaldTrump,TWuesthoff,1,Directed
55047,iheartmindy,000Dillon000,1,Directed
55048,SidneyPowell1,TXBrian3,1,Directed
55049,charliekirk11,TXCOL71,1,Directed
55050,LLinWood,TXDOGZ,1,Directed
55051,AWeissmann_,TXFartingsworth,1,Directed
55052,ChuckCallesto,TXGal38,1,Directed
55053,LouDobbs,TXGal38,1,Directed
55054,TeamTrump,TXGal38,1,Directed
55055,gatewaypundit,TXGal38,1,Directed
55056,EmeraldRobinson,TXLiz6,1,Directed
55057,LLinWood,TXMedic972,1,Directed
55058,jessiprincey,TXNL21,1,Directed
55059,LLinWood,TXProudPatriot,1,Directed
55060,CodeMonkeyZ,TVSKOL,1,Directed
55061,michellemalkin,TTysonToni1,1,Directed
55062,ChanelRion,TSKinTX,1,Directed
55063,Wsoxwinyes,TTysonToni1,1,Directed
55064,LLinWood,TSKinTX,1,Directed
55065,DavidJHarrisJr,TSPI7,1,Directed
55066,KelemenCari,TSPI7,1,Directed
55067,newsmax,TSanchezMD,1,Directed
55068,theblaze,TSchaef64,1,Directed
55069,RepVernonJones,TSchneuder,1,Directed
55070,ElmerYuen,TShum5,1,Directed
55071,PAHouseGOP,TSicillian,1,Directed
55072,CodeMonkeyZ,TSixkiller3,1,Directed
55073,LLinWood,TSoochin,1,Directed
55074,PAHouseGOP,TSoochin,1,Directed
55075,SidneyPowell1,TStriq,1,Directed
55076,iheartmindy,TSull2k,1,Directed
55077,Chicago1Ray,TT1969RP,1,Directed
55078,EmeraldRobinson,TTLAmerica,1,Directed
55079,iheartmindy,TTSforReal,1,Directed
55080,LouDobbs,TTU1990,1,Directed
55081,PandaTribune,TTU1990,1,Directed
55082,charliekirk11,TTU1990,1,Directed
55083,gatewaypundit,TTU1990,1,Directed
55084,LLinWood,TTac222,1,Directed
55085,jsolomonReports,TTtweets24,1,Directed
55086,LLinWood,TTurpins,1,Directed
55087,catturd2,TTurpins,1,Directed
55088,EvanAKilgore,TTysonToni1,1,Directed
55089,LLinWood,TTysonToni1,1,Directed
55090,Pismo_B,TTysonToni1,1,Directed
55091,RedWingGrips,TNationMessHall,1,Directed
55092,CodeMonkeyZ,TNJeffro,1,Directed
55093,LLinWood,TD180613404,1,Directed
55094,LivePDDave1,THOMark77,1,Directed
55095,EmeraldRobinson,THEHEAVEN,1,Directed
55096,rising_serpent,THEHEAVEN,1,Directed
55097,THEMESSENGERJOE,THEMESSENGERJOE,1,Directed
55098,GenFlynn,THEPRODUCTMAN1,1,Directed
55099,SexCounseling,THERESAIZZO,1,Directed
55100,LLinWood,THE_DAILY_BLEAT,1,Directed
55101,LLinWood,THE_DC_5,1,Directed
55102,TeamTrump,THE_DC_5,1,Directed
55103,tiko123,THE_FEDERALIST2,1,Directed
55104,realDonaldTrump,THE_GIB3,1,Directed
55105,LLinWood,THE_c0ncept,1,Directed
55106,SidneyPowell1,THE_c0ncept,1,Directed
55107,acastef53,THIS_IS_MARTA,1,Directed
55108,iheartmindy,THSOLEM,1,Directed
55109,realDonaldTrump,TNGinger7,1,Directed
55110,realDonaldTrump,THUNDERBOOM111,1,Directed
55111,GenFlynn,THenry357,1,Directed
55112,LLinWood,THetrick2008,1,Directed
55113,realDonaldTrump,TIEDEMA91492500,1,Directed
55114,realDonaldTrump,TIH2019,1,Directed
55115,charliekirk11,TIM______,1,Directed
55116,CodeMonkeyZ,TITUS_KNIGHT,1,Directed
55117,realDonaldTrump,TJ33634190,1,Directed
55118,ChuckCallesto,TJAllen2001,1,Directed
55119,LouDobbs,TJAllen2001,1,Directed
55120,RepVernonJones,TJAllen2001,1,Directed
55121,gatewaypundit,TJAllen2001,1,Directed
55122,CharlesPHerring,TJC6596,1,Directed
55123,gatewaypundit,THEGOSPELS1,1,Directed
55124,charliekirk11,THEGOSPELS1,1,Directed
55125,annerose4444,THEGOSPELS1,1,Directed
55126,PAHouseGOP,THEFXR1,1,Directed
55127,Atlantiso1,TDBlanken,1,Directed
55128,CBSNews,TDRM1958,1,Directed
55129,CodeMonkeyZ,TENNMaga,1,Directed
55130,thetoyman1,TERRORISTELIMI1,1,Directed
55131,realDonaldTrump,TERURIN369,1,Directed
55132,LouDobbs,TEXOTX,1,Directed
55133,danielchaitin7,TEXOTX,1,Directed
55134,AwakenedOutlaw,TEidukas,1,Directed
55135,LLinWood,TEvans84826169,1,Directed
55136,Taihoku1895,TEw2QFdvHszRBc3,1,Directed
55137,DJFreedomRocket,TFDrake,1,Directed
55138,AZGOP,TFox12899556,1,Directed
55139,AZGOP,TFuellgraf,1,Directed
55140,kelly2277,TG22110,1,Directed
55141,KlasfeldReports,TGIFrani,1,Directed
55142,Lowcountry1Girl,TGRLVR81,1,Directed
55143,miya397156651,TGlPxWVwrrBohw3,1,Directed
55144,realDonaldTrump,TGodwin8,1,Directed
55145,gatewaypundit,THB_report,1,Directed
55146,smh8872626,THEBLUECOLLARCC,1,Directed
55147,C_3C_3,THED95428991,1,Directed
55148,EmeraldRobinson,THED95428991,1,Directed
55149,LouDobbs,THED95428991,1,Directed
55150,PAHouseGOP,THED95428991,1,Directed
55151,gatewaypundit,THED95428991,1,Directed
55152,SidneyPowell1,THEELORRI,1,Directed
55153,bluestein,THEFLY20204,1,Directed
55154,nycjayjay,TJEbah,1,Directed
55155,CodeMonkeyZ,TJGarci41649017,1,Directed
55156,EmeraldRobinson,TJGarci41649017,1,Directed
55157,iheartmindy,TLCraig75,1,Directed
55158,danielchaitin7,TLRyon,1,Directed
55159,LLinWood,TLStafford4,1,Directed
55160,kylenabecker,TLara77,1,Directed
55161,realDonaldTrump,TLindebot,1,Directed
55162,ScottFantasy,TM1911A1,1,Directed
55163,RedWingGrips,TM282828,1,Directed
55164,gatewaypundit,TM282828,1,Directed
55165,SidneyPowell1,TMA189,1,Directed
55166,hrtablaze,TMA189,1,Directed
55167,CodeMonkeyZ,TMCKMCK,1,Directed
55168,RepVernonJones,TMCKMCK,1,Directed
55169,EmeraldRobinson,TMIWITW,1,Directed
55170,CodeMonkeyZ,TMLarsen4,1,Directed
55171,truedream416,TMVMom,1,Directed
55172,RobertPLewis,TMW10159,1,Directed
55173,EmeraldRobinson,TM__Little,1,Directed
55174,HD283271,TM__Little,1,Directed
55175,LLinWood,TManpreselect,1,Directed
55176,jennycohn1,TMcgibblets,1,Directed
55177,AWeissmann_,TMiller99,1,Directed
